,ID,Count
101,18389,213.4659599970576
102,18390,229.5338723741662
103,18391,266.19866513136316
104,18392,306.5443721220587
105,18393,396.12230698579174
106,18394,562.2506273182296
107,18395,623.3285424181867
108,18396,629.9325356018159
109,18397,557.1262173068892
110,18398,595.7036419697279
111,18399,588.1794202277242
112,18400,573.1670641381633
113,18401,586.5194000832054
114,18402,600.9543578616292
115,18403,637.6732817104956
116,18404,612.7820013913249
117,18405,571.9671582728309
118,18406,574.0421834534794
119,18407,560.4733231417614
120,18408,523.0010084984721
121,18409,417.3821667907555
122,18410,353.2338699351887
123,18411,291.8645271161062
124,18412,245.66325448947302
125,18413,219.90913530854328
126,18414,236.46203543890647
127,18415,274.2335043495153
128,18416,315.79699080823684
129,18417,408.0787119729606
130,18418,579.2213863135003
131,18419,642.142853962325
132,18420,648.9461795633503
133,18421,573.942303060246
134,18422,613.6841340301687
135,18423,605.9328040421154
136,18424,590.4673207086378
137,18425,604.2226784812019
138,18426,619.0933355326226
139,18427,656.9205694071745
140,18428,631.27798015413
141,18429,589.2311973412377
142,18430,591.3688542923794
143,18431,577.3904366640444
144,18432,506.9919244709246
145,18433,404.60608018446635
146,18434,342.4213655360032
147,18435,282.9305410179211
148,18436,238.1434913920865
149,18437,213.17770693962444
150,18438,229.2239220640688
151,18439,265.8392046388809
152,18440,306.13043093675526
153,18441,395.587404530582
154,18442,561.4913940317122
155,18443,622.4868327697731
156,18444,629.0819082729137
157,18445,556.3739037505868
158,18446,594.8992355148335
159,18447,587.3851740809276
160,18448,572.3930898770675
161,18449,585.7273955391545
162,18450,600.1428611197891
163,18451,636.8122016905289
164,18452,611.9545332299211
165,18453,571.1948043006764
166,18454,573.2670274778928
167,18455,559.7164898320967
168,18456,494.366064248375
169,18457,394.52998317575407
170,18458,333.8938839533649
171,18459,275.8845876384655
172,18460,232.2128911396975
173,18461,207.86884145189083
174,18462,223.51545007476494
175,18463,259.2188849110137
176,18464,298.50671970129554
177,18465,385.73590387676677
178,18466,547.5083076845142
179,18467,606.9847480982459
180,18468,613.4155833098932
181,18469,542.5182606896842
182,18470,580.0841778549898
183,18471,572.7572426548343
184,18472,558.1385134305435
185,18473,571.1407485579174
186,18474,585.1972189658893
187,18475,620.9533655661681
188,18476,596.7147394064207
189,18477,556.9700693278801
190,18478,558.9906869490261
191,18479,545.777604765533
192,18480,378.9466768823622
193,18481,302.41927362512666
194,18482,255.9398528858236
195,18483,211.47395674823764
196,18484,177.9982684701913
197,18485,159.33781137534783
198,18486,171.33141443775008
199,18487,198.69918695072124
200,18488,228.81451142857756
201,18489,295.6783434367695
202,18490,419.6818284401781
203,18491,465.2723353084891
204,18492,470.2017667749004
205,18493,415.85680511651486
206,18494,444.65222717986785
207,18495,439.0359077222354
208,18496,427.83020559094007
209,18497,437.79681565964006
210,18498,448.571529247424
211,18499,475.97970693634954
212,18500,457.400060193414
213,18501,426.934557523955
214,18502,428.48342260219886
215,18503,418.35519182968244
216,18504,373.4150779342235
217,18505,298.0047682661024
218,18506,252.20382165140933
219,18507,208.3870076124614
220,18508,175.399974053835
221,18509,157.0119092799556
222,18510,168.83043810069887
223,18511,195.798714983068
224,18512,225.4744369855178
225,18513,291.3622374690426
226,18514,413.55560619737616
227,18515,458.4806146849845
228,18516,463.33808975336416
229,18517,409.78641789295057
230,18518,438.16150449457757
231,18519,432.62716814617784
232,18520,421.58503902898735
233,18521,431.40616348418075
234,18522,442.0235953276331
235,18523,469.03168757941546
236,18524,450.72325354436146
237,18525,420.7024650069998
238,18526,422.22872083449613
239,18527,412.2483349016512
240,18528,522.7267997780505
241,18529,417.1633338859948
242,18530,353.0486698955892
243,18531,291.7115029398303
244,18532,245.53445357786188
245,18533,219.79383724673818
246,18534,236.33805871398167
247,18535,274.08972409459705
248,18536,315.6314188736604
249,18537,407.8647568569605
250,18538,578.9177013251332
251,18539,641.8061793336883
252,18540,648.605937960315
253,18541,573.6413858880787
254,18542,613.3623802698488
255,18543,605.6151142936102
256,18544,590.1577394920984
257,18545,603.905885349212
258,18546,618.7687457352811
259,18547,656.5761468423445
260,18548,630.9470019641158
261,18549,588.9222642225056
262,18550,591.058800403003
263,18551,577.0877116400987
264,18552,516.4092492013017
265,18553,412.12159800846007
266,18554,348.78180845082244
267,18555,288.18594776564703
268,18556,242.56698313350898
269,18557,217.13746171012224
270,18558,233.48173368957092
271,18559,270.77714150791894
272,18560,311.81677333952666
273,18561,402.9354013484784
274,18562,571.9210410057281
275,18563,634.0494639708409
276,18564,640.767042347571
277,18565,566.7084938500142
278,18566,605.9494298321151
279,18567,598.2957954520703
280,18568,583.0252347705418
281,18569,596.6072238382471
282,18570,611.2904552627936
283,18571,648.640925198984
284,18572,623.3215280112807
285,18573,581.8046911583756
286,18574,583.9154056756543
287,18575,570.1131681365811
288,18576,531.7327949611877
289,18577,424.3505892116332
290,18578,359.1313016294943
291,18579,296.73736423383184
292,18580,249.7647362171972
293,18581,223.5806380007225
294,18582,240.40989780712522
295,18583,278.8119819470573
296,18584,321.0693934317467
297,18585,414.89180815256054
298,18586,588.8918025799009
299,18587,652.8637783740303
300,18588,659.7806891984474
301,18589,583.5245821587687
302,18590,623.9299246248986
303,18591,616.0491819642923
304,18592,600.3254939699893
305,18593,614.3105049264606
306,18594,629.4294356902133
307,18595,667.8882158205097
308,18596,641.8175095847625
309,18597,599.0687328502516
310,18598,601.2420791475412
311,18599,587.030284229614
312,18600,515.7237089083095
313,18601,411.5745009890242
314,18602,348.3187958624044
315,18603,287.80337700539616
316,18604,242.24497216847536
317,18605,216.84920878020165
318,18606,233.17178351658418
319,18607,270.41768117444883
320,18608,311.4028323373357
321,18609,402.4004991298899
322,18610,571.1618080550676
323,18611,633.2077546947687
324,18612,639.9164153949552
325,18613,565.9561806265078
326,18614,605.1450237330608
327,18615,597.501549656619
328,18616,582.2512608518241
329,18617,595.8152196445501
330,18618,610.4789588799299
331,18619,647.7798455599275
332,18620,622.4940602159186
333,18621,581.0323375278823
334,18622,583.1402500429682
335,18623,569.3563351617117
336,18624,503.0978504531579
337,18625,401.49840539078804
338,18626,339.7913154734633
339,18627,280.7574246122499
340,18628,236.31437274626603
341,18629,211.5403440356157
342,18630,227.46331232636584
343,18631,263.7973623733097
344,18632,303.7791221690613
345,18633,392.5489998551114
346,18634,557.1787236652556
347,18635,617.7056721932604
348,18636,624.2500926249444
349,18637,552.1005395051513
350,18638,590.3299681470642
351,18639,582.8736202781785
352,18640,567.9966864006897
353,18641,581.2285747051867
354,18642,595.5333188181567
355,18643,631.9210116555245
356,18644,607.2542685257209
357,18645,566.8076045462983
358,18646,568.8639115125377
359,18647,555.4174520463464
360,18648,387.67846154961524
361,18649,309.38769461313126
362,18650,261.83728336747726
363,18651,216.34679286399225
364,18652,182.09974935455352
365,18653,163.00931331257897
366,18654,175.27927599419465
367,18655,203.27766360681954
368,18656,234.0869129679563
369,18657,302.4914382154352
370,18658,429.3522427181115
371,18659,475.9932575157179
372,18660,481.03627418216524
373,18661,425.4390822446935
374,18662,454.89801566782
375,18663,449.1522835642447
376,18664,437.68837682521723
377,18665,447.8846400306022
378,18666,458.90762727966705
379,18667,486.9473510944762
380,18668,467.9395874568692
381,18669,436.7720910101381
382,18670,438.3566454271913
383,18671,427.99503741307063
384,18672,382.1468639429471
385,18673,304.9731903246708
386,18674,258.10125303908967
387,18675,213.2598444768335
388,18676,179.5014555683108
389,18677,160.68341178124237
390,18678,172.77830026365638
391,18679,200.37719234256116
392,18680,230.74683933489956
393,18681,298.1753332944092
394,18682,423.2260219609826
395,18683,469.2015385392766
396,18684,474.17259882514236
397,18685,419.3686964932617
398,18686,448.4072945565979
399,18687,442.74354554237374
400,18688,431.44321177778284
401,18689,441.4939894049429
402,18690,452.35969494781875
403,18691,479.9993334225096
404,18692,461.2627824270123
405,18693,430.5400000045307
406,18694,432.1019451763192
407,18695,421.8881819660162
408,18696,531.4585846195712
409,18697,424.1317550130742
410,18698,358.946100494943
411,18699,296.58433915283626
412,18700,249.63593454408084
413,18701,223.46533925724466
414,18702,240.28592034921718
415,18703,278.668200842072
416,18704,320.903820518265
417,18705,414.6778517716011
418,18706,588.5881157960674
419,18707,652.5271017548836
420,18708,659.4404455838134
421,18709,583.2236632074992
422,18710,623.6081689622849
423,18711,615.7314903375209
424,18712,600.0159109231236
425,18713,613.9937099215056
426,18714,629.1048439738106
427,18715,667.5437912193619
428,18716,641.4865294379174
429,18717,598.7597979050249
430,18718,600.9320234250439
431,18719,586.7275574158776
432,18720,525.141035061021
433,18721,419.0900199481151
434,18722,354.67923973786554
435,18723,293.0587845468661
436,18724,246.66846457799468
437,18725,220.8089641487563
438,18726,237.4295957851598
439,18727,275.35561878928223
440,18728,317.08917559893706
441,18729,409.74849705758226
442,18730,581.5914566043128
443,18731,644.7703876421847
444,18732,651.6015512344628
445,18733,576.2907722868076
446,18734,616.1952197192953
447,18735,608.4121726756342
448,18736,592.8834073511116
449,18737,606.6950495868647
450,18738,621.626554706598
451,18739,659.6085708549197
452,18740,633.8610567140788
453,18741,591.642225988033
454,18742,593.7886298489948
455,18743,579.7530150364461
456,18744,540.4645799348434
457,18745,431.31901044416327
458,18746,365.0287323180919
459,18747,301.6102005205768
460,18748,253.8662172454825
461,18749,227.25214006678863
462,18750,244.35775950210234
463,18751,283.39045876381675
464,18752,326.34179515613675
465,18753,421.70490317030124
466,18754,598.5622171971742
467,18755,663.5847009574616
468,18756,670.6151969859005
469,18757,593.1068596231944
470,18758,634.1757134723807
471,18759,626.1655581612906
472,18760,610.183665550195
473,18761,624.3983296514097
474,18762,639.7655340851554
475,18763,678.8558603634967
476,18764,652.3570372180552
477,18765,608.906266681639
478,18766,611.11530231899
479,18767,596.6701301512695
480,18768,524.4554946548019
481,18769,418.5429228383184
482,18770,354.21622707297433
483,18771,292.6762137234283
484,18772,246.34645355977636
485,18773,220.52071117122668
486,18774,237.11964556098036
487,18775,274.9961583964422
488,18776,316.6752345283778
489,18777,409.2135947506471
490,18778,580.8322235282542
491,18779,643.9286782270923
492,18780,650.7509241413538
493,18781,575.538458939046
494,18782,615.3908134873818
495,18783,607.6179267490021
496,18784,592.109433304561
497,18785,605.903045262357
498,18786,620.815058189704
499,18787,658.7474910736437
500,18788,633.0335887820486
501,18789,590.8698722299745
502,18790,593.0134740882806
503,18791,578.9961819365749
504,18792,511.8296355270153
505,18793,408.46682670328426
506,18794,345.68874622973686
507,18795,285.6302609549131
508,18796,240.41585382161782
509,18797,215.2118461438141
510,18798,231.41117406664662
511,18799,268.37583924260946
512,18800,309.05152395395476
513,18801,399.3620949510357
514,18802,566.8491383935018
515,18803,628.4265948997198
516,18804,635.084600536729
517,18805,561.6828170795385
518,18806,600.575757112122
519,18807,592.9899965912673
520,18808,577.8548580940227
521,18809,591.3163995458987
522,18810,605.8694173317108
523,18811,642.8886563243707
524,18812,617.79379627996
525,18813,576.6451384905763
526,18814,578.7371347972867
527,18815,565.057298078624
528,18816,396.41024721007875
529,18817,316.35611639377
530,18818,267.7347145199435
531,18819,221.21962953401535
532,18820,186.20123070544517
533,18821,166.68081566743092
534,18822,179.22713799969497
535,18823,207.85614078370395
536,18824,239.35931510705268
537,18825,309.3045337690671
538,18826,439.02265809602153
539,18827,486.7141809424148
540,18828,491.8707828218181
541,18829,435.0213604628235
542,18830,465.1438053211956
543,18831,459.26866055695746
544,18832,447.54654918082775
545,18833,457.97246554901983
546,18834,469.24372648760607
547,18835,497.91499650013486
548,18836,478.47911591915965
549,18837,446.6096256153072
550,18838,448.229869375229
551,18839,437.6348840929584
552,18840,390.8786490927987
553,18841,311.94161169781444
554,18842,263.9986838466896
555,18843,218.13268086190587
556,18844,183.60293667935855
557,18845,164.35491392139448
558,18846,176.72616203829608
559,18847,204.9556692517082
560,18848,236.0192411656797
561,18849,304.98842844962917
562,18850,432.89643677339205
563,18851,479.922461339042
564,18852,485.0071068312217
565,18853,428.9509741510451
566,18854,458.6530836108266
567,18855,452.8599219435072
568,18856,441.30138355691327
569,18857,451.581814333451
570,18858,462.6957935513297
571,18859,490.9669781868091
572,18860,471.80231027297873
573,18861,440.37753403442645
574,18862,441.97516854699654
575,18863,431.52802808219093
576,18864,540.1903702146777
577,18865,431.1001767415545
578,18866,364.8435316032672
579,18867,301.4571757863864
580,18868,253.73741586427303
581,18869,227.13684158461558
582,18870,244.2337823251679
583,18871,283.24667798468664
584,18872,326.1762226178977
585,18873,421.4909472742372
586,18874,598.2585311015948
587,18875,663.2480251013349
588,18876,670.2749541423705
589,18877,592.8059413539062
590,18878,633.8539585389713
591,18879,625.8478672545127
592,18880,609.874083204946
593,18881,624.0815353644164
594,18882,639.4409431043842
595,18883,678.5114365429283
596,18884,652.02605782132
597,18885,608.5973324365604
598,18886,610.8052472991809
599,18887,596.3674040236115
600,18888,533.8728202685136
601,18889,426.0584413672593
602,18890,360.5766705843961
603,18891,297.9316209641055
604,18892,250.7699457161175
605,18893,224.4804663131451
606,18894,241.37745758586044
607,18895,279.9340957286531
608,18896,322.3615774645218
609,18897,416.5615922577774
610,18898,591.2618714805595
611,18899,655.4913105127221
612,18900,662.4360593120638
613,18901,585.8730500078464
614,18902,626.4410088411594
615,18903,618.5285491435487
616,18904,602.7415791953186
617,18905,616.7828745819654
618,18906,631.9626533783404
619,18907,670.5762156916198
620,18908,644.4005846296196
621,18909,601.4797600828692
622,18910,603.6618532848481
623,18911,589.392861216256
624,18912,549.1963654803023
625,18913,438.2874321330222
626,18914,370.9261633928842
627,18915,306.4830371264207
628,18916,257.96769854235436
629,18917,230.9236423732839
630,18918,248.30562145560617
631,18919,287.96893588039893
632,18920,331.6141972257914
633,18921,428.5179986341992
634,18922,608.2326324477169
635,18923,674.3056242429554
636,18924,681.4497054828543
637,18925,602.6891377151181
638,18926,644.4215029908111
639,18927,636.2819350207624
640,18928,620.0418377759654
641,18929,634.4861550369625
642,18930,650.1016331569597
643,18931,689.8235056247028
644,18932,662.8965655415317
645,18933,618.7438011572398
646,18934,620.9885261369894
647,18935,606.3099767041926
648,18936,533.1872799060187
649,18937,425.5113442923567
650,18938,360.11365794903605
651,18939,297.5490501650682
652,18940,250.4479347184372
653,18941,224.19221335400036
654,18942,241.06750738144984
655,18943,279.5746353587396
656,18944,321.947636420364
657,18945,416.0266899849586
658,18946,590.5026384529251
659,18947,654.6496011513143
660,18948,661.5854322732082
661,18949,585.1207367080679
662,18950,625.6366026605514
663,18951,617.734303267574
664,18952,601.9676051981324
665,18953,615.990870307972
666,18954,631.1511569132042
667,18955,669.7151359652639
668,18956,643.5731167503657
669,18957,600.7074063740718
670,18958,602.8866975735739
671,18959,588.6360281646562
672,18960,520.5614210347636
673,18961,415.43524836204824
674,18962,351.5861772790595
675,18963,290.50309753971237
676,18964,244.51733510077634
677,18965,218.88334843445304
678,18966,235.35903600310053
679,18967,272.95431633941826
680,18968,314.3239260008391
681,18969,406.17519038550955
682,18970,576.5195536022802
683,18971,639.1475181389123
684,18972,645.919108986891
685,18973,571.2650951300785
686,18974,610.821546586303
687,18975,603.1063734070487
688,18976,587.7130302772179
689,18977,601.4042248878847
690,18978,616.2055163588758
691,18979,653.8563015382099
692,18980,628.3333245579186
693,18981,586.482672923691
694,18982,588.610358572646
695,18983,574.6971445899147
696,18984,405.14203249446564
697,18985,323.3245378742797
698,18986,273.6321454184082
699,18987,226.09246599416602
700,18988,190.30271187968657
701,18989,170.3523178641518
702,18990,183.1749998351615
703,18991,212.434617763394
704,18992,244.63171701906748
705,18993,316.11762902926
706,18994,448.6930730574282
707,18995,497.4351039073631
708,18996,502.7052909948303
709,18997,444.60363826824613
710,18998,475.3895945332865
711,18999,469.38503711395913
712,19000,457.4047211118482
713,19001,468.06029063295637
714,19002,479.57982525037073
715,19003,508.8826414334187
716,19004,489.0186439275142
717,19005,456.44715979677505
718,19006,458.10309289802836
719,19007,447.2747303576592
720,19008,399.61043457190533
721,19009,318.9100333337207
722,19010,269.89611487666764
723,19011,223.00551743072134
724,19012,187.70441794506345
725,19013,168.02641619999025
726,19014,180.67402396180034
727,19015,209.5341463334988
728,19016,241.29164319526964
729,19017,311.8015238617548
730,19018,442.56685195045
731,19019,490.643384543068
732,19020,495.84161524584465
733,19021,438.53325217015356
734,19022,468.89887305139973
735,19023,462.97629872610526
736,19024,451.15955570777203
737,19025,461.6696396423471
738,19026,473.0318925445905
739,19027,501.9346233646727
740,19028,482.34183851636584
741,19029,450.2150684352724
742,19030,451.84839228996987
743,19031,441.1678745618615
744,19032,548.9221555242295
745,19033,438.06859824214723
746,19034,370.7409625187283
747,19035,306.3300122605806
748,19036,257.83889705033494
749,19037,230.8083437919177
750,19038,248.18164417201208
751,19039,287.82515497757186
752,19040,331.44862454510746
753,19041,428.3040425540654
754,19042,607.9289460908715
755,19043,673.9689480971808
756,19044,681.1094623466076
757,19045,602.3882191869449
758,19046,644.0997477805905
759,19047,635.96424384067
760,19048,619.7322551643776
761,19049,634.1693604774258
762,19050,649.7770418969376
763,19051,689.4790815078208
764,19052,662.5655858600494
765,19053,618.43486664638
766,19054,620.6784708504348
767,19055,606.0072503160944
768,19056,542.6046057258679
769,19057,433.02686298580613
770,19058,366.4741015996827
771,19059,302.80445752078197
772,19060,254.87142697160493
773,19061,228.15196858259455
774,19062,245.32531949952994
775,19063,284.51257279903797
776,19064,327.63397948097736
777,19065,423.37468765293056
778,19066,600.9322866335268
779,19067,666.2122336900405
780,19068,673.2705676996961
781,19069,595.4553280030839
782,19070,636.6867982562086
783,19071,628.6449259009453
784,19072,612.5997513216191
785,19073,626.8706998657311
786,19074,642.2987523458523
787,19075,681.5438608421612
788,19076,654.940112846751
789,19077,611.3172944592081
790,19078,613.5350770032258
791,19079,599.0327076719122
792,19080,557.9281508089475
793,19081,445.2558536488524
794,19082,376.8235943212409
795,19083,311.35587361127006
796,19084,262.06917973738473
797,19085,234.59514458861435
798,19086,252.25348331108293
799,19087,292.54741288329564
800,19088,336.8865991645301
801,19089,435.3310939289252
802,19090,617.9030474581396
803,19091,685.0265472622443
804,19092,692.2842137107828
805,19093,612.2714155691099
806,19094,654.6672922548341
807,19095,646.3983116290404
808,19096,629.9000097569533
809,19097,644.5739801720306
810,19098,660.4377319721143
811,19099,700.7911506135777
812,19100,673.4360936033072
813,19101,628.5813353885706
814,19102,630.8617497098326
815,19103,615.9498230177545
816,19104,541.9190653468539
817,19105,432.4797658977204
818,19106,366.01108895316565
819,19107,302.421886712526
820,19108,254.54941596616533
821,19109,227.86371561650392
822,19110,245.01536928765063
823,19111,284.1531124204627
824,19112,327.22003842684495
825,19113,422.8397853672224
826,19114,600.1730535875977
827,19115,665.3705243083505
828,19116,672.4199406403435
829,19117,594.7030146851771
830,19118,635.8823920562172
831,19119,627.8506800058319
832,19120,611.8257773057828
833,19121,626.0786955726533
834,19122,641.4872558611619
835,19123,680.6827810950563
836,19124,654.112644947558
837,19125,610.5449407317998
838,19126,612.7599212732729
839,19127,598.2758746020753
840,19128,529.2932063778959
841,19129,422.4036698894398
842,19130,357.48360821720075
843,19131,295.37593403264634
844,19132,248.61881630261155
845,19133,222.55485065587493
846,19134,239.3068978651273
847,19135,277.53279334991123
848,19136,319.5963279483253
849,19137,412.9882856915393
850,19138,586.1899686287471
851,19139,649.8684411759886
852,19140,656.7536172327952
853,19141,580.8473729999683
854,19142,621.0673358673251
855,19143,613.2227500321111
856,19144,597.5712022745618
857,19145,611.4920500396896
858,19146,626.5416151911793
859,19147,664.8239465452815
860,19148,638.8728526371805
861,19149,596.3202071713433
862,19150,598.4835821618701
863,19151,584.3369909194703
864,19152,413.87381792275653
865,19153,330.2929594696324
866,19154,279.52957641406545
867,19155,230.96530253462348
868,19156,194.40419312152238
869,19157,174.02382012138082
870,19158,187.12286173569066
871,19159,217.01309481853957
872,19160,249.904119017974
873,19161,322.93072440173603
874,19162,458.36348817820794
875,19163,508.15602704899743
876,19164,513.5397993464005
877,19165,454.1859162315893
878,19166,485.635383914233
879,19167,479.5014138376837
880,19168,467.2628932053361
881,19169,478.1481158831451
882,19170,489.9159241834793
883,19171,519.8502865474547
884,19172,499.55817210956513
885,19173,466.2846941403701
886,19174,467.9763165835432
887,19175,456.9145767812295
888,19176,408.34221992603045
889,19177,325.8784548698852
890,19178,275.79354582223345
891,19179,227.87835392978997
892,19180,191.80589915206224
893,19181,171.69791842603436
894,19182,184.62188582879728
895,19183,214.1126233497558
896,19184,246.56404514939356
897,19185,318.6146191763619
898,19186,452.2372669890914
899,19187,501.3643075936413
900,19188,506.67612350538894
901,19189,448.1155300521071
902,19190,479.1446623453208
903,19191,473.0926753639035
904,19192,461.0177277175268
905,19193,471.7574648068521
906,19194,483.36799138990665
907,19195,512.9022683855519
908,19196,492.8813666088964
909,19197,460.0526026953097
910,19198,461.72161589162386
911,19199,450.807720903553
912,19200,557.6539409429952
913,19201,445.0370198298983
914,19202,376.6383935079522
915,19203,311.2028487957224
916,19204,261.94037828769655
917,19205,234.4798460451416
918,19206,252.12950606823466
919,19207,292.4036320277229
920,19208,336.7210265382625
921,19209,435.11713791910927
922,19210,617.599361201102
923,19211,684.6898712271201
924,19212,691.9439706863589
925,19213,611.9704971398351
926,19214,654.3455371503601
927,19215,646.0806205533588
928,19216,629.5904272471116
929,19217,644.2571857166101
930,19218,660.1131408187707
931,19219,700.4467266098924
932,19220,673.1051140306031
933,19221,628.2724009792437
934,19222,630.5516945251793
935,19223,615.6470967291488
936,19224,551.3363910883347
937,19225,439.99528452862785
938,19226,372.3715325508825
939,19227,307.6772940245057
940,19228,258.97290818252196
941,19229,231.82347081214613
942,19230,249.2731813702984
943,19231,289.09104981966897
944,19232,332.90638144013815
945,19233,430.1877829740464
946,19234,610.6027016814068
947,19235,676.9331567508558
948,19236,684.105075969591
949,19237,605.0376058941916
950,19238,646.9325875599177
951,19239,638.761302548408
952,19240,622.4579233407917
953,19241,636.9585250398734
954,19242,652.6348512010428
955,19243,692.5115058735181
956,19244,665.4796409493505
957,19245,621.1548287286437
958,19246,623.4083006143119
959,19247,608.6725540228131
960,19248,566.6599362204804
961,19249,452.22427523083144
962,19250,382.7210253055798
963,19251,316.2287101423756
964,19252,266.170660971349
965,19253,238.26664683879704
966,19254,256.2013452040354
967,19255,297.12588992965425
968,19256,342.15900115331783
969,19257,442.1441892883256
970,19258,627.5734625603599
971,19259,695.7474703833032
972,19260,703.1187220415595
973,19261,621.8536935140628
974,19262,664.9130816161171
975,19263,656.5146883333497
976,19264,639.7581818315216
977,19265,654.6618054028589
978,19266,670.7738308853859
979,19267,711.7587957065646
980,19268,683.975621765131
981,19269,638.4188697132856
982,19270,640.7349733763989
983,19271,625.589669422824
984,19272,550.6508507156509
985,19273,439.4481874455939
986,19274,371.9085199086408
987,19275,307.29472321978244
988,19276,258.6508971800557
989,19277,231.53521784871722
990,19278,248.96323116128104
991,19279,288.7315894444129
992,19280,332.49244038982806
993,19281,429.65288069327744
994,19282,609.843468642488
995,19283,676.091447376938
996,19284,683.2544489180929
997,19285,604.2852925832315
998,19286,646.1281813673542
999,19287,637.9670566606286
1000,19288,621.6839493321021
1001,19289,636.1665207541087
1002,19290,651.8233547238456
1003,19291,691.6504261343641
1004,19292,664.6521730577981
1005,19293,620.3824750083669
1006,19294,622.6331448915167
1007,19295,607.9157209599646
1008,19296,538.0249917839371
1009,19297,429.37209146703617
1010,19298,363.38103919783066
1011,19299,300.2487705606872
1012,19300,252.72029753399627
1013,19301,226.22635290374853
1014,19302,243.25475975559687
1015,19303,282.11127039339027
1016,19304,324.8687299337972
1017,19305,419.8013810466547
1018,19306,595.8603837248855
1019,19307,660.5893642903046
1020,19308,667.5881255567579
1021,19309,590.4296509388948
1022,19310,631.3131252221642
1023,19311,623.3391267300578
1024,19312,607.4293743429299
1025,19313,621.5798752641733
1026,19314,636.8777140979503
1027,19315,675.7915916313706
1028,19316,649.4123807923756
1029,19317,606.1577414898713
1030,19318,608.3568058222269
1031,19319,593.976837318477
1032,19320,422.6056032963574
1033,19321,337.2613810213396
1034,19322,285.4270073727851
1035,19323,235.83813904456065
1036,19324,198.5056743376693
1037,19325,177.695322355614
1038,19326,191.07072361149307
1039,19327,221.59157184500862
1040,19328,255.17652098385778
1041,19329,329.74381973153936
1042,19330,468.0339032384186
1043,19331,518.8769501234831
1044,19332,524.3743076301106
1045,19333,463.7681941349156
1046,19334,495.88117323100664
1047,19335,489.61779049804596
1048,19336,477.12106523707894
1049,19337,488.2359410701505
1050,19338,500.2520230518495
1051,19339,530.8179315927966
1052,19340,510.0977002256036
1053,19341,476.1222284223496
1054,19342,477.84954020721887
1055,19343,466.55442314442223
1056,19344,417.0740053279021
1057,19345,332.846876444154
1058,19346,281.6909768000472
1059,19347,232.75119045550397
1060,19348,195.90738038148845
1061,19349,175.36942067215472
1062,19350,188.56974771738163
1063,19351,218.69110039104856
1064,19352,251.83644713234776
1065,19353,325.42771452822393
1066,19354,461.90768208061195
1067,19355,512.085230702838
1068,19356,517.5106318241778
1069,19357,457.69780798645775
1070,19358,489.39045169526725
1071,19359,483.2090520570195
1072,19360,470.8758997811874
1073,19361,481.8452900265187
1074,19362,493.70409029174186
1075,19363,523.8699134664037
